ts,Open,High,Low,Close,Volume,RSV,%K,%D,MACD,Signal,Histogram,ma5,ma10,ma20,ma60,ma120
2025-09-01,256.5,259.35,250.5,252.8,6123,17.16,50.97,62.52,3.36,4.56,-1.2,259.12,256.17,255.48,233.08,209.71
2025-09-02,257.6,258.75,251.0,252.8,3389,17.16,39.7,54.92,2.69,4.22,-1.53,257.89,255.41,255.89,233.85,210.0
2025-09-03,251.9,255.3,251.7,253.35,2109,21.27,33.56,47.8,2.2,3.86,-1.66,255.98,256.09,256.5,234.56,210.33
2025-09-04,258.85,261.0,256.15,256.45,4691,45.95,37.69,44.43,2.07,3.53,-1.47,254.93,256.62,256.67,235.36,210.68
2025-09-05,261.0,262.35,259.5,262.05,4330,97.47,57.61,48.82,2.42,3.33,-0.91,255.49,257.94,257.14,236.32,211.06
2025-09-08,266.9,267.9,264.5,265.65,4306,86.69,67.3,54.98,2.94,3.26,-0.31,258.06,258.59,257.58,237.33,211.45
2025-09-09,268.25,271.45,265.65,270.1,2850,93.16,75.92,61.96,3.67,3.33,0.34,261.52,259.71,258.22,238.39,211.9
2025-09-10,274.5,280.1,270.5,280.0,4601,99.58,83.81,69.25,5.0,3.64,1.36,266.85,261.42,259.21,239.56,212.39
2025-09-11,283.55,285.1,278.75,279.75,5372,79.1,82.24,73.58,5.88,4.04,1.83,271.51,263.22,260.23,240.81,212.9
2025-09-12,283.65,284.9,282.75,284.8,2526,98.54,87.68,78.28,6.86,4.56,2.31,276.06,265.77,261.47,242.15,213.47
2025-09-15,284.25,284.3,281.05,282.75,2259,87.92,87.76,81.44,7.29,5.05,2.24,279.48,268.77,262.47,243.52,213.99
2025-09-16,285.15,289.25,285.0,288.85,2725,97.87,91.13,84.67,8.02,5.59,2.42,283.23,272.38,263.9,244.85,214.55
2025-09-17,287.7,288.0,284.6,285.1,2273,60.48,80.91,83.41,8.09,6.05,2.04,284.25,275.55,265.82,246.04,215.15
2025-09-18,287.85,291.3,285.1,290.75,3075,94.63,85.48,84.1,8.49,6.49,2.0,286.45,278.98,267.8,247.34,215.86
2025-09-19,292.5,292.6,288.95,289.0,1302,68.83,79.93,82.71,8.49,6.85,1.63,287.29,281.68,269.8,248.62,216.68
2025-09-22,291.0,291.5,290.5,290.8,273,77.5,79.12,81.52,8.5,7.15,1.34,288.9,284.19,271.39,249.91,217.44
2025-09-23,298.9,301.2,294.9,301.2,1533,100.0,86.08,83.04,9.25,7.53,1.72,291.37,287.3,273.5,251.3,218.28
2025-09-24,304.35,304.4,298.8,302.45,2661,89.9,87.35,84.48,9.76,7.94,1.83,294.84,289.54,275.48,252.71,219.47
2025-09-25,300.35,303.35,299.15,300.25,1827,73.14,82.62,83.86,9.78,8.27,1.51,296.74,291.59,277.41,253.98,220.78
2025-09-26,295.25,300.25,285.65,287.4,7014,9.33,58.19,75.3,8.51,8.32,0.2,296.42,291.86,278.82,255.12,222.12
